annotation_base_name,split
flame_sample_0087_pain_3,0
flame_sample_0087_pain_4,0
flame_sample_0087_pain_5,0
flame_sample_0087_pain_6,0
flame_sample_0087_pain_7,0
flame_sample_0087_pain_8,0
flame_sample_0087_pain_9,0
flame_sample_0088_pain_1,0
flame_sample_0088_pain_10,0
flame_sample_0088_pain_2,0
flame_sample_0088_pain_3,0
flame_sample_0088_pain_4,0
flame_sample_0088_pain_5,0
flame_sample_0088_pain_6,0
flame_sample_0088_pain_7,0
flame_sample_0088_pain_8,0
flame_sample_0088_pain_9,0
flame_sample_0089_pain_1,0
flame_sample_0089_pain_10,0
flame_sample_0089_pain_2,0
flame_sample_0089_pain_3,0
flame_sample_0089_pain_4,0
flame_sample_0089_pain_5,0
flame_sample_0089_pain_6,0
flame_sample_0089_pain_7,0
flame_sample_0089_pain_8,0
flame_sample_0089_pain_9,0
flame_sample_0090_pain_1,0
flame_sample_0090_pain_10,0
flame_sample_0090_pain_2,0
flame_sample_0090_pain_3,0
flame_sample_0090_pain_4,0
flame_sample_0090_pain_5,0
flame_sample_0090_pain_6,0
flame_sample_0090_pain_7,0
flame_sample_0090_pain_8,0
flame_sample_0090_pain_9,0
flame_sample_0091_pain_1,0
flame_sample_0091_pain_10,0
flame_sample_0091_pain_2,0
flame_sample_0091_pain_3,0
flame_sample_0091_pain_4,0
flame_sample_0091_pain_5,0
flame_sample_0091_pain_6,0
flame_sample_0091_pain_7,0
flame_sample_0091_pain_8,0
flame_sample_0091_pain_9,0
flame_sample_0092_pain_1,2
flame_sample_0092_pain_10,2
flame_sample_0092_pain_2,2
flame_sample_0092_pain_3,2
flame_sample_0092_pain_4,2
flame_sample_0092_pain_5,2
flame_sample_0092_pain_6,2
flame_sample_0092_pain_7,2
flame_sample_0092_pain_8,2
flame_sample_0092_pain_9,2
flame_sample_0093_pain_1,2
flame_sample_0093_pain_10,2
flame_sample_0093_pain_2,2
flame_sample_0093_pain_3,2
flame_sample_0093_pain_4,2
flame_sample_0093_pain_5,2
flame_sample_0093_pain_6,2
flame_sample_0093_pain_7,2
flame_sample_0093_pain_8,2
flame_sample_0093_pain_9,2
flame_sample_0094_pain_1,0
flame_sample_0094_pain_10,0
flame_sample_0094_pain_2,0
flame_sample_0094_pain_3,0
flame_sample_0094_pain_4,0
flame_sample_0094_pain_5,0
flame_sample_0094_pain_6,0
flame_sample_0094_pain_7,0
flame_sample_0094_pain_8,0
flame_sample_0094_pain_9,0
flame_sample_0095_pain_1,0
flame_sample_0095_pain_10,0
flame_sample_0095_pain_2,0
flame_sample_0095_pain_3,0
flame_sample_0095_pain_4,0
flame_sample_0095_pain_5,0
flame_sample_0095_pain_6,0
flame_sample_0095_pain_7,0
flame_sample_0095_pain_8,0
flame_sample_0095_pain_9,0
flame_sample_0096_pain_1,0
flame_sample_0096_pain_10,0
flame_sample_0096_pain_2,0
flame_sample_0096_pain_3,0
flame_sample_0096_pain_4,0
flame_sample_0096_pain_5,0
flame_sample_0096_pain_6,0
flame_sample_0096_pain_7,0
flame_sample_0096_pain_8,0
flame_sample_0096_pain_9,0
flame_sample_0097_pain_1,2
flame_sample_0097_pain_10,2
flame_sample_0097_pain_2,2
flame_sample_0097_pain_3,2
flame_sample_0097_pain_4,2
flame_sample_0097_pain_5,2
flame_sample_0097_pain_6,2
flame_sample_0097_pain_7,2
flame_sample_0097_pain_8,2
flame_sample_0097_pain_9,2
flame_sample_0098_pain_1,2
flame_sample_0098_pain_10,2
flame_sample_0098_pain_2,2
flame_sample_0098_pain_3,2
flame_sample_0098_pain_4,2
flame_sample_0098_pain_5,2
flame_sample_0098_pain_6,2
flame_sample_0098_pain_7,2
flame_sample_0098_pain_8,2
flame_sample_0098_pain_9,2
flame_sample_0099_pain_1,0
flame_sample_0099_pain_10,0
flame_sample_0099_pain_2,0
flame_sample_0099_pain_3,0
flame_sample_0099_pain_4,0
flame_sample_0099_pain_5,0
flame_sample_0099_pain_6,0
flame_sample_0099_pain_7,0
flame_sample_0099_pain_8,0
flame_sample_0099_pain_9,0
flame_sample_0100_pain_1,1
flame_sample_0100_pain_10,1
flame_sample_0100_pain_2,1
flame_sample_0100_pain_3,1
flame_sample_0100_pain_4,1
flame_sample_0100_pain_5,1
flame_sample_0100_pain_6,1
flame_sample_0100_pain_7,1
flame_sample_0100_pain_8,1
flame_sample_0100_pain_9,1
flame_sample_0101_pain_1,0
flame_sample_0101_pain_10,0
flame_sample_0101_pain_2,0
flame_sample_0101_pain_3,0
flame_sample_0101_pain_4,0
flame_sample_0101_pain_5,0
flame_sample_0101_pain_6,0
flame_sample_0101_pain_7,0
flame_sample_0101_pain_8,0
flame_sample_0101_pain_9,0
flame_sample_0102_pain_1,0
flame_sample_0102_pain_10,0
flame_sample_0102_pain_2,0
flame_sample_0102_pain_3,0
flame_sample_0102_pain_4,0
flame_sample_0102_pain_5,0
flame_sample_0102_pain_6,0
flame_sample_0102_pain_7,0
flame_sample_0102_pain_8,0
flame_sample_0102_pain_9,0
flame_sample_0103_pain_1,0
flame_sample_0103_pain_10,0
flame_sample_0103_pain_2,0
flame_sample_0103_pain_3,0
flame_sample_0103_pain_4,0
flame_sample_0103_pain_5,0
flame_sample_0103_pain_6,0
flame_sample_0103_pain_7,0
flame_sample_0103_pain_8,0
flame_sample_0103_pain_9,0
flame_sample_0104_pain_1,0
flame_sample_0104_pain_10,0
flame_sample_0104_pain_2,0
flame_sample_0104_pain_3,0
flame_sample_0104_pain_4,0
flame_sample_0104_pain_5,0
flame_sample_0104_pain_6,0
flame_sample_0104_pain_7,0
flame_sample_0104_pain_8,0
flame_sample_0104_pain_9,0
flame_sample_0105_pain_1,0
flame_sample_0105_pain_10,0
flame_sample_0105_pain_2,0
flame_sample_0105_pain_3,0
flame_sample_0105_pain_4,0
flame_sample_0105_pain_5,0
flame_sample_0105_pain_6,0
flame_sample_0105_pain_7,0
flame_sample_0105_pain_8,0
flame_sample_0105_pain_9,0
flame_sample_0106_pain_1,2
flame_sample_0106_pain_10,2
flame_sample_0106_pain_2,2
flame_sample_0106_pain_3,2
flame_sample_0106_pain_4,2
flame_sample_0106_pain_5,2
flame_sample_0106_pain_6,2
flame_sample_0106_pain_7,2
flame_sample_0106_pain_8,2
flame_sample_0106_pain_9,2
flame_sample_0107_pain_1,0
flame_sample_0107_pain_10,0
flame_sample_0107_pain_2,0
flame_sample_0107_pain_3,0
flame_sample_0107_pain_4,0
flame_sample_0107_pain_5,0
flame_sample_0107_pain_6,0
flame_sample_0107_pain_7,0
flame_sample_0107_pain_8,0
flame_sample_0107_pain_9,0
flame_sample_0108_pain_1,0
flame_sample_0108_pain_10,0
flame_sample_0108_pain_2,0
flame_sample_0108_pain_3,0
flame_sample_0108_pain_4,0
flame_sample_0108_pain_5,0
flame_sample_0108_pain_6,0
flame_sample_0108_pain_7,0
flame_sample_0108_pain_8,0
flame_sample_0108_pain_9,0
flame_sample_0109_pain_1,0
flame_sample_0109_pain_10,0
flame_sample_0109_pain_2,0
flame_sample_0109_pain_3,0
flame_sample_0109_pain_4,0
flame_sample_0109_pain_5,0
flame_sample_0109_pain_6,0
flame_sample_0109_pain_7,0
flame_sample_0109_pain_8,0
flame_sample_0109_pain_9,0
flame_sample_0110_pain_1,0
flame_sample_0110_pain_10,0
flame_sample_0110_pain_2,0
flame_sample_0110_pain_3,0
flame_sample_0110_pain_4,0
flame_sample_0110_pain_5,0
flame_sample_0110_pain_6,0
flame_sample_0110_pain_7,0
flame_sample_0110_pain_8,0
flame_sample_0110_pain_9,0
flame_sample_0111_pain_1,0
flame_sample_0111_pain_10,0
flame_sample_0111_pain_2,0
flame_sample_0111_pain_3,0
flame_sample_0111_pain_4,0
flame_sample_0111_pain_5,0
flame_sample_0111_pain_6,0
flame_sample_0111_pain_7,0
flame_sample_0111_pain_8,0
flame_sample_0111_pain_9,0
flame_sample_0112_pain_1,0
flame_sample_0112_pain_10,0
flame_sample_0112_pain_2,0
flame_sample_0112_pain_3,0
flame_sample_0112_pain_4,0
flame_sample_0112_pain_5,0
flame_sample_0112_pain_6,0
flame_sample_0112_pain_7,0
flame_sample_0112_pain_8,0
flame_sample_0112_pain_9,0
flame_sample_0113_pain_1,0
flame_sample_0113_pain_10,0
flame_sample_0113_pain_2,0
flame_sample_0113_pain_3,0
flame_sample_0113_pain_4,0
flame_sample_0113_pain_5,0
flame_sample_0113_pain_6,0
flame_sample_0113_pain_7,0
flame_sample_0113_pain_8,0
flame_sample_0113_pain_9,0
flame_sample_0114_pain_1,0
flame_sample_0114_pain_10,0
flame_sample_0114_pain_2,0
flame_sample_0114_pain_3,0
flame_sample_0114_pain_4,0
flame_sample_0114_pain_5,0
flame_sample_0114_pain_6,0
flame_sample_0114_pain_7,0
flame_sample_0114_pain_8,0
flame_sample_0114_pain_9,0
flame_sample_0115_pain_1,0
flame_sample_0115_pain_10,0
flame_sample_0115_pain_2,0
flame_sample_0115_pain_3,0
flame_sample_0115_pain_4,0
flame_sample_0115_pain_5,0
flame_sample_0115_pain_6,0
flame_sample_0115_pain_7,0
flame_sample_0115_pain_8,0
flame_sample_0115_pain_9,0
flame_sample_0116_pain_1,0
flame_sample_0116_pain_10,0
flame_sample_0116_pain_2,0
flame_sample_0116_pain_3,0
flame_sample_0116_pain_4,0
flame_sample_0116_pain_5,0
flame_sample_0116_pain_6,0
flame_sample_0116_pain_7,0
flame_sample_0116_pain_8,0
flame_sample_0116_pain_9,0
flame_sample_0117_pain_1,0
flame_sample_0117_pain_10,0
flame_sample_0117_pain_2,0
flame_sample_0117_pain_3,0
flame_sample_0117_pain_4,0
flame_sample_0117_pain_5,0
flame_sample_0117_pain_6,0
flame_sample_0117_pain_7,0
flame_sample_0117_pain_8,0
flame_sample_0117_pain_9,0
flame_sample_0118_pain_1,0
flame_sample_0118_pain_10,0
flame_sample_0118_pain_2,0
flame_sample_0118_pain_3,0
flame_sample_0118_pain_4,0
flame_sample_0118_pain_5,0
flame_sample_0118_pain_6,0
flame_sample_0118_pain_7,0
flame_sample_0118_pain_8,0
flame_sample_0118_pain_9,0
flame_sample_0119_pain_1,0
flame_sample_0119_pain_10,0
flame_sample_0119_pain_2,0
flame_sample_0119_pain_3,0
flame_sample_0119_pain_4,0
flame_sample_0119_pain_5,0
flame_sample_0119_pain_6,0
flame_sample_0119_pain_7,0
flame_sample_0119_pain_8,0
flame_sample_0119_pain_9,0
flame_sample_0120_pain_1,0
flame_sample_0120_pain_10,0
flame_sample_0120_pain_2,0
flame_sample_0120_pain_3,0
flame_sample_0120_pain_4,0
flame_sample_0120_pain_5,0
flame_sample_0120_pain_6,0
flame_sample_0120_pain_7,0
flame_sample_0120_pain_8,0
flame_sample_0120_pain_9,0
flame_sample_0121_pain_1,0
flame_sample_0121_pain_10,0
flame_sample_0121_pain_2,0
flame_sample_0121_pain_3,0
flame_sample_0121_pain_4,0
flame_sample_0121_pain_5,0
flame_sample_0121_pain_6,0
flame_sample_0121_pain_7,0
flame_sample_0121_pain_8,0
flame_sample_0121_pain_9,0
flame_sample_0122_pain_1,0
flame_sample_0122_pain_10,0
flame_sample_0122_pain_2,0
flame_sample_0122_pain_3,0
flame_sample_0122_pain_4,0
flame_sample_0122_pain_5,0
flame_sample_0122_pain_6,0
flame_sample_0122_pain_7,0
flame_sample_0122_pain_8,0
flame_sample_0122_pain_9,0
flame_sample_0123_pain_1,1
flame_sample_0123_pain_10,1
flame_sample_0123_pain_2,1
flame_sample_0123_pain_3,1
flame_sample_0123_pain_4,1
flame_sample_0123_pain_5,1
flame_sample_0123_pain_6,1
flame_sample_0123_pain_7,1
flame_sample_0123_pain_8,1
flame_sample_0123_pain_9,1
flame_sample_0124_pain_1,0
flame_sample_0124_pain_10,0
flame_sample_0124_pain_2,0
flame_sample_0124_pain_3,0
flame_sample_0124_pain_4,0
flame_sample_0124_pain_5,0
flame_sample_0124_pain_6,0
flame_sample_0124_pain_7,0
flame_sample_0124_pain_8,0
flame_sample_0124_pain_9,0
flame_sample_0125_pain_1,0
flame_sample_0125_pain_10,0
flame_sample_0125_pain_2,0
flame_sample_0125_pain_3,0
flame_sample_0125_pain_4,0
flame_sample_0125_pain_5,0
flame_sample_0125_pain_6,0
flame_sample_0125_pain_7,0
flame_sample_0125_pain_8,0
flame_sample_0125_pain_9,0
flame_sample_0126_pain_1,1
flame_sample_0126_pain_10,1
flame_sample_0126_pain_2,1
flame_sample_0126_pain_3,1
flame_sample_0126_pain_4,1
flame_sample_0126_pain_5,1
flame_sample_0126_pain_6,1
flame_sample_0126_pain_7,1
flame_sample_0126_pain_8,1
flame_sample_0126_pain_9,1
flame_sample_0127_pain_1,0
flame_sample_0127_pain_10,0
flame_sample_0127_pain_2,0
flame_sample_0127_pain_3,0
flame_sample_0127_pain_4,0
flame_sample_0127_pain_5,0
flame_sample_0127_pain_6,0
flame_sample_0127_pain_7,0
flame_sample_0127_pain_8,0
flame_sample_0127_pain_9,0
flame_sample_0128_pain_1,0
flame_sample_0128_pain_10,0
flame_sample_0128_pain_2,0
flame_sample_0128_pain_3,0
flame_sample_0128_pain_4,0
flame_sample_0128_pain_5,0
flame_sample_0128_pain_6,0
flame_sample_0128_pain_7,0
flame_sample_0128_pain_8,0
flame_sample_0128_pain_9,0
flame_sample_0129_pain_1,0
flame_sample_0129_pain_10,0
flame_sample_0129_pain_2,0
flame_sample_0129_pain_3,0
flame_sample_0129_pain_4,0
flame_sample_0129_pain_5,0
flame_sample_0129_pain_6,0
flame_sample_0129_pain_7,0
flame_sample_0129_pain_8,0
flame_sample_0129_pain_9,0
flame_sample_0130_pain_1,0
flame_sample_0130_pain_10,0
flame_sample_0130_pain_2,0
flame_sample_0130_pain_3,0
flame_sample_0130_pain_4,0
flame_sample_0130_pain_5,0
flame_sample_0130_pain_6,0
flame_sample_0130_pain_7,0
flame_sample_0130_pain_8,0
flame_sample_0130_pain_9,0
flame_sample_0131_pain_1,1
flame_sample_0131_pain_10,1
flame_sample_0131_pain_2,1
flame_sample_0131_pain_3,1
flame_sample_0131_pain_4,1
flame_sample_0131_pain_5,1
flame_sample_0131_pain_6,1
flame_sample_0131_pain_7,1
flame_sample_0131_pain_8,1
flame_sample_0131_pain_9,1
flame_sample_0132_pain_1,0
flame_sample_0132_pain_10,0
flame_sample_0132_pain_2,0
flame_sample_0132_pain_3,0
flame_sample_0132_pain_4,0
flame_sample_0132_pain_5,0
flame_sample_0132_pain_6,0
flame_sample_0132_pain_7,0
flame_sample_0132_pain_8,0
flame_sample_0132_pain_9,0
flame_sample_0133_pain_1,1
flame_sample_0133_pain_10,1
flame_sample_0133_pain_2,1
flame_sample_0133_pain_3,1
flame_sample_0133_pain_4,1
flame_sample_0133_pain_5,1
flame_sample_0133_pain_6,1
flame_sample_0133_pain_7,1
flame_sample_0133_pain_8,1
flame_sample_0133_pain_9,1
flame_sample_0134_pain_1,0
flame_sample_0134_pain_10,0
flame_sample_0134_pain_2,0
flame_sample_0134_pain_3,0
flame_sample_0134_pain_4,0
flame_sample_0134_pain_5,0
flame_sample_0134_pain_6,0
flame_sample_0134_pain_7,0
flame_sample_0134_pain_8,0
flame_sample_0134_pain_9,0
flame_sample_0135_pain_1,1
flame_sample_0135_pain_10,1
flame_sample_0135_pain_2,1
flame_sample_0135_pain_3,1
flame_sample_0135_pain_4,1
flame_sample_0135_pain_5,1
flame_sample_0135_pain_6,1
flame_sample_0135_pain_7,1
flame_sample_0135_pain_8,1
flame_sample_0135_pain_9,1
flame_sample_0136_pain_1,0
flame_sample_0136_pain_10,0
flame_sample_0136_pain_2,0
flame_sample_0136_pain_3,0
flame_sample_0136_pain_4,0
flame_sample_0136_pain_5,0
flame_sample_0136_pain_6,0
flame_sample_0136_pain_7,0
flame_sample_0136_pain_8,0
flame_sample_0136_pain_9,0
flame_sample_0137_pain_1,1
flame_sample_0137_pain_10,1
flame_sample_0137_pain_2,1
flame_sample_0137_pain_3,1
flame_sample_0137_pain_4,1
flame_sample_0137_pain_5,1
flame_sample_0137_pain_6,1
flame_sample_0137_pain_7,1
flame_sample_0137_pain_8,1
flame_sample_0137_pain_9,1
flame_sample_0138_pain_1,0
flame_sample_0138_pain_10,0
flame_sample_0138_pain_2,0
flame_sample_0138_pain_3,0
flame_sample_0138_pain_4,0
flame_sample_0138_pain_5,0
flame_sample_0138_pain_6,0
flame_sample_0138_pain_7,0
flame_sample_0138_pain_8,0
flame_sample_0138_pain_9,0
flame_sample_0139_pain_1,0
flame_sample_0139_pain_10,0
flame_sample_0139_pain_2,0
flame_sample_0139_pain_3,0
flame_sample_0139_pain_4,0
flame_sample_0139_pain_5,0
flame_sample_0139_pain_6,0
flame_sample_0139_pain_7,0
flame_sample_0139_pain_8,0
flame_sample_0139_pain_9,0
flame_sample_0140_pain_1,0
flame_sample_0140_pain_10,0
flame_sample_0140_pain_2,0
flame_sample_0140_pain_3,0
flame_sample_0140_pain_4,0
flame_sample_0140_pain_5,0
flame_sample_0140_pain_6,0
flame_sample_0140_pain_7,0
flame_sample_0140_pain_8,0
flame_sample_0140_pain_9,0
flame_sample_0141_pain_1,0
flame_sample_0141_pain_10,0
flame_sample_0141_pain_2,0
flame_sample_0141_pain_3,0
flame_sample_0141_pain_4,0
flame_sample_0141_pain_5,0
flame_sample_0141_pain_6,0
flame_sample_0141_pain_7,0
flame_sample_0141_pain_8,0
flame_sample_0141_pain_9,0
flame_sample_0142_pain_1,0
flame_sample_0142_pain_10,0
flame_sample_0142_pain_2,0
flame_sample_0142_pain_3,0
flame_sample_0142_pain_4,0
flame_sample_0142_pain_5,0
flame_sample_0142_pain_6,0
flame_sample_0142_pain_7,0
flame_sample_0142_pain_8,0
flame_sample_0142_pain_9,0
flame_sample_0143_pain_1,0
flame_sample_0143_pain_10,0
flame_sample_0143_pain_2,0
flame_sample_0143_pain_3,0
flame_sample_0143_pain_4,0
flame_sample_0143_pain_5,0
flame_sample_0143_pain_6,0
flame_sample_0143_pain_7,0
flame_sample_0143_pain_8,0
flame_sample_0143_pain_9,0
flame_sample_0144_pain_1,0
flame_sample_0144_pain_10,0
flame_sample_0144_pain_2,0
flame_sample_0144_pain_3,0
flame_sample_0144_pain_4,0
flame_sample_0144_pain_5,0
flame_sample_0144_pain_6,0
flame_sample_0144_pain_7,0
flame_sample_0144_pain_8,0
flame_sample_0144_pain_9,0
flame_sample_0145_pain_1,1
flame_sample_0145_pain_10,1
flame_sample_0145_pain_2,1
flame_sample_0145_pain_3,1
flame_sample_0145_pain_4,1
flame_sample_0145_pain_5,1
flame_sample_0145_pain_6,1
flame_sample_0145_pain_7,1
flame_sample_0145_pain_8,1
flame_sample_0145_pain_9,1
flame_sample_0146_pain_1,0
flame_sample_0146_pain_10,0
flame_sample_0146_pain_2,0
flame_sample_0146_pain_3,0
flame_sample_0146_pain_4,0
flame_sample_0146_pain_5,0
flame_sample_0146_pain_6,0
flame_sample_0146_pain_7,0
flame_sample_0146_pain_8,0
flame_sample_0146_pain_9,0
flame_sample_0147_pain_1,1
flame_sample_0147_pain_10,1
flame_sample_0147_pain_2,1
flame_sample_0147_pain_3,1
flame_sample_0147_pain_4,1
flame_sample_0147_pain_5,1
flame_sample_0147_pain_6,1
flame_sample_0147_pain_7,1
flame_sample_0147_pain_8,1
flame_sample_0147_pain_9,1
flame_sample_0148_pain_1,0
flame_sample_0148_pain_10,0
flame_sample_0148_pain_2,0
flame_sample_0148_pain_3,0
flame_sample_0148_pain_4,0
flame_sample_0148_pain_5,0
flame_sample_0148_pain_6,0
flame_sample_0148_pain_7,0
flame_sample_0148_pain_8,0
flame_sample_0148_pain_9,0
flame_sample_0149_pain_1,0
flame_sample_0149_pain_10,0
flame_sample_0149_pain_2,0
flame_sample_0149_pain_3,0
flame_sample_0149_pain_4,0
flame_sample_0149_pain_5,0
flame_sample_0149_pain_6,0
flame_sample_0149_pain_7,0
flame_sample_0149_pain_8,0
flame_sample_0149_pain_9,0
flame_sample_0150_pain_1,0
flame_sample_0150_pain_10,0
flame_sample_0150_pain_2,0
flame_sample_0150_pain_3,0
flame_sample_0150_pain_4,0
flame_sample_0150_pain_5,0
flame_sample_0150_pain_6,0
flame_sample_0150_pain_7,0
flame_sample_0150_pain_8,0
flame_sample_0150_pain_9,0
flame_sample_0151_pain_1,0
flame_sample_0151_pain_10,0
flame_sample_0151_pain_2,0
flame_sample_0151_pain_3,0
flame_sample_0151_pain_4,0
flame_sample_0151_pain_5,0
flame_sample_0151_pain_6,0
flame_sample_0151_pain_7,0
flame_sample_0151_pain_8,0
flame_sample_0151_pain_9,0
flame_sample_0152_pain_1,0
flame_sample_0152_pain_10,0
flame_sample_0152_pain_2,0
flame_sample_0152_pain_3,0
flame_sample_0152_pain_4,0
flame_sample_0152_pain_5,0
flame_sample_0152_pain_6,0
flame_sample_0152_pain_7,0
flame_sample_0152_pain_8,0
flame_sample_0152_pain_9,0
flame_sample_0153_pain_1,0
flame_sample_0153_pain_10,0
flame_sample_0153_pain_2,0
flame_sample_0153_pain_3,0
flame_sample_0153_pain_4,0
flame_sample_0153_pain_5,0
flame_sample_0153_pain_6,0
flame_sample_0153_pain_7,0
flame_sample_0153_pain_8,0
flame_sample_0153_pain_9,0
flame_sample_0154_pain_1,0
flame_sample_0154_pain_10,0
flame_sample_0154_pain_2,0
flame_sample_0154_pain_3,0
flame_sample_0154_pain_4,0
flame_sample_0154_pain_5,0
flame_sample_0154_pain_6,0
flame_sample_0154_pain_7,0
flame_sample_0154_pain_8,0
flame_sample_0154_pain_9,0
flame_sample_0155_pain_1,1
flame_sample_0155_pain_10,1
flame_sample_0155_pain_2,1
flame_sample_0155_pain_3,1
flame_sample_0155_pain_4,1
flame_sample_0155_pain_5,1
flame_sample_0155_pain_6,1
flame_sample_0155_pain_7,1
flame_sample_0155_pain_8,1
flame_sample_0155_pain_9,1
flame_sample_0156_pain_1,0
flame_sample_0156_pain_10,0
flame_sample_0156_pain_2,0
flame_sample_0156_pain_3,0
flame_sample_0156_pain_4,0
flame_sample_0156_pain_5,0
flame_sample_0156_pain_6,0
flame_sample_0156_pain_7,0
flame_sample_0156_pain_8,0
flame_sample_0156_pain_9,0
flame_sample_0157_pain_1,0
flame_sample_0157_pain_10,0
flame_sample_0157_pain_2,0
flame_sample_0157_pain_3,0
flame_sample_0157_pain_4,0
flame_sample_0157_pain_5,0
flame_sample_0157_pain_6,0
flame_sample_0157_pain_7,0
flame_sample_0157_pain_8,0
flame_sample_0157_pain_9,0
flame_sample_0158_pain_1,1
flame_sample_0158_pain_10,1
flame_sample_0158_pain_2,1
flame_sample_0158_pain_3,1
flame_sample_0158_pain_4,1
flame_sample_0158_pain_5,1
flame_sample_0158_pain_6,1
flame_sample_0158_pain_7,1
flame_sample_0158_pain_8,1
flame_sample_0158_pain_9,1
flame_sample_0159_pain_1,0
flame_sample_0159_pain_10,0
flame_sample_0159_pain_2,0
flame_sample_0159_pain_3,0
flame_sample_0159_pain_4,0
flame_sample_0159_pain_5,0
flame_sample_0159_pain_6,0
flame_sample_0159_pain_7,0
flame_sample_0159_pain_8,0
flame_sample_0159_pain_9,0
flame_sample_0160_pain_1,1
